date,goal,category,completed,week_label,sheet
2024-05-21,Read (~20 min),daily,1,Week 4,May2024
2024-05-22,Read (~20 min),daily,1,Week 4,May2024
2024-05-23,Read (~20 min),daily,1,Week 4,May2024
2024-05-24,Read (~20 min),daily,0,Week 4,May2024
2024-05-25,Read (~20 min),daily,1,Week 4,May2024
2024-05-26,Read (~20 min),daily,0,Week 4,May2024
2024-05-13,Vitamins,daily,1,Week 3,May2024
2024-05-14,Vitamins,daily,0,Week 3,May2024
2024-05-15,Vitamins,daily,1,Week 3,May2024
2024-05-16,Vitamins,daily,0,Week 3,May2024
2024-05-17,Vitamins,daily,1,Week 3,May2024
2024-05-18,Vitamins,daily,0,Week 3,May2024
2024-05-19,Vitamins,daily,1,Week 3,May2024
2024-05-20,Vitamins,daily,1,Week 4,May2024
2024-05-21,Vitamins,daily,1,Week 4,May2024
2024-05-22,Vitamins,daily,1,Week 4,May2024
2024-05-23,Vitamins,daily,1,Week 4,May2024
2024-05-24,Vitamins,daily,1,Week 4,May2024
2024-05-25,Vitamins,daily,1,Week 4,May2024
2024-05-26,Vitamins,daily,1,Week 4,May2024
2024-05-13,Duolingo,daily,0,Week 3,May2024
2024-05-14,Duolingo,daily,0,Week 3,May2024
2024-05-15,Duolingo,daily,0,Week 3,May2024
2024-05-16,Duolingo,daily,0,Week 3,May2024
2024-05-17,Duolingo,daily,0,Week 3,May2024
2024-05-18,Duolingo,daily,0,Week 3,May2024
2024-05-19,Duolingo,daily,0,Week 3,May2024
2024-05-20,Duolingo,daily,1,Week 4,May2024
2024-05-21,Duolingo,daily,1,Week 4,May2024
2024-05-22,Duolingo,daily,1,Week 4,May2024
2024-05-23,Duolingo,daily,1,Week 4,May2024
2024-05-24,Duolingo,daily,0,Week 4,May2024
2024-05-25,Duolingo,daily,0,Week 4,May2024
2024-05-26,Duolingo,daily,0,Week 4,May2024
2024-05-13,Cleaning,weekly,1,Week 3,May2024
2024-05-20,Cleaning,weekly,1,Week 4,May2024
2024-05-13,Grocery Shop,weekly,1,Week 3,May2024
2024-05-20,Grocery Shop,weekly,0,Week 4,May2024
2024-05-13,Meal Prep,weekly,1,Week 3,May2024
2024-05-20,Meal Prep,weekly,0,Week 4,May2024
2024-05-13,Gym Bag,weekly,1,Week 3,May2024
2024-05-20,Gym Bag,weekly,1,Week 4,May2024
2024-05-13,Recycling,weekly,1,Week 3,May2024
2024-05-20,Recycling,weekly,1,Week 4,May2024
2024-05-13,Trash,weekly,1,Week 3,May2024
2024-05-20,Trash,weekly,1,Week 4,May2024
2024-05-13,Shave/Trim,weekly,1,Week 3,May2024
2024-05-20,Shave/Trim,weekly,1,Week 4,May2024
2024-05-13,Water Plants,weekly,1,Week 3,May2024
2024-05-20,Water Plants,weekly,1,Week 4,May2024
2024-05-13,Weekend Exercise,weekly,1,Week 3,May2024
2024-05-20,Weekend Exercise,weekly,0,Week 4,May2024
2024-06-03,Exercise,daily,0,Week 1,June2024
2024-06-04,Exercise,daily,0,Week 1,June2024
2024-06-05,Exercise,daily,0,Week 1,June2024
2024-06-06,Exercise,daily,1,Week 1,June2024
2024-06-07,Exercise,daily,0,Week 1,June2024
2024-06-08,Exercise,daily,0,Week 1,June2024
2024-06-09,Exercise,daily,0,Week 1,June2024
2024-06-10,Exercise,daily,0,Week 2,June2024
2024-06-11,Exercise,daily,1,Week 2,June2024
2024-06-12,Exercise,daily,1,Week 2,June2024
2024-06-13,Exercise,daily,0,Week 2,June2024
2024-06-14,Exercise,daily,0,Week 2,June2024
2024-06-15,Exercise,daily,0,Week 2,June2024
2024-06-16,Exercise,daily,0,Week 2,June2024
2024-06-03,Stretch/Yoga (>20min),daily,0,Week 1,June2024
2024-06-04,Stretch/Yoga (>20min),daily,0,Week 1,June2024
2024-06-05,Stretch/Yoga (>20min),daily,0,Week 1,June2024
2024-06-06,Stretch/Yoga (>20min),daily,0,Week 1,June2024
2024-06-07,Stretch/Yoga (>20min),daily,0,Week 1,June2024
2024-06-08,Stretch/Yoga (>20min),daily,0,Week 1,June2024
2024-06-09,Stretch/Yoga (>20min),daily,0,Week 1,June2024
2024-06-10,Stretch/Yoga (>20min),daily,1,Week 2,June2024
2024-06-11,Stretch/Yoga (>20min),daily,0,Week 2,June2024
2024-06-12,Stretch/Yoga (>20min),daily,0,Week 2,June2024
2024-06-13,Stretch/Yoga (>20min),daily,0,Week 2,June2024
2024-06-14,Stretch/Yoga (>20min),daily,0,Week 2,June2024
2024-06-15,Stretch/Yoga (>20min),daily,0,Week 2,June2024
2024-06-16,Stretch/Yoga (>20min),daily,0,Week 2,June2024
2024-06-03,Social Media (<limit),daily,0,Week 1,June2024
2024-06-04,Social Media (<limit),daily,0,Week 1,June2024
2024-06-05,Social Media (<limit),daily,0,Week 1,June2024
2024-06-06,Social Media (<limit),daily,1,Week 1,June2024
2024-06-07,Social Media (<limit),daily,0,Week 1,June2024
2024-06-08,Social Media (<limit),daily,0,Week 1,June2024
2024-06-09,Social Media (<limit),daily,0,Week 1,June2024
2024-06-10,Social Media (<limit),daily,1,Week 2,June2024
2024-06-11,Social Media (<limit),daily,1,Week 2,June2024
2024-06-12,Social Media (<limit),daily,1,Week 2,June2024
2024-06-13,Social Media (<limit),daily,0,Week 2,June2024
2024-06-14,Social Media (<limit),daily,0,Week 2,June2024
2024-06-15,Social Media (<limit),daily,0,Week 2,June2024
2024-06-16,Social Media (<limit),daily,0,Week 2,June2024
2024-06-03,Eat in,daily,0,Week 1,June2024
2024-06-04,Eat in,daily,0,Week 1,June2024
2024-06-05,Eat in,daily,0,Week 1,June2024
2024-06-06,Eat in,daily,0,Week 1,June2024
2024-06-07,Eat in,daily,0,Week 1,June2024
2024-06-08,Eat in,daily,0,Week 1,June2024
2024-06-09,Eat in,daily,0,Week 1,June2024
2024-06-10,Eat in,daily,1,Week 2,June2024
2024-06-11,Eat in,daily,0,Week 2,June2024
2024-06-12,Eat in,daily,0,Week 2,June2024
2024-06-13,Eat in,daily,0,Week 2,June2024
2024-06-14,Eat in,daily,0,Week 2,June2024
2024-06-15,Eat in,daily,0,Week 2,June2024
2024-06-16,Eat in,daily,0,Week 2,June2024
2024-06-03,Review Budget/Goals,daily,0,Week 1,June2024
2024-06-04,Review Budget/Goals,daily,0,Week 1,June2024
2024-06-05,Review Budget/Goals,daily,0,Week 1,June2024
2024-06-06,Review Budget/Goals,daily,0,Week 1,June2024
2024-06-07,Review Budget/Goals,daily,0,Week 1,June2024
2024-06-08,Review Budget/Goals,daily,1,Week 1,June2024
2024-06-09,Review Budget/Goals,daily,0,Week 1,June2024
2024-06-10,Review Budget/Goals,daily,1,Week 2,June2024
2024-06-11,Review Budget/Goals,daily,0,Week 2,June2024
2024-06-12,Review Budget/Goals,daily,1,Week 2,June2024
2024-06-13,Review Budget/Goals,daily,0,Week 2,June2024
2024-06-14,Review Budget/Goals,daily,0,Week 2,June2024
2024-06-15,Review Budget/Goals,daily,0,Week 2,June2024
2024-06-16,Review Budget/Goals,daily,0,Week 2,June2024
2024-06-03,(2x)Brush+(1x)Floss,daily,0,Week 1,June2024
2024-06-04,(2x)Brush+(1x)Floss,daily,0,Week 1,June2024
2024-06-05,(2x)Brush+(1x)Floss,daily,0,Week 1,June2024
2024-06-06,(2x)Brush+(1x)Floss,daily,1,Week 1,June2024
2024-06-07,(2x)Brush+(1x)Floss,daily,0,Week 1,June2024
2024-06-08,(2x)Brush+(1x)Floss,daily,0,Week 1,June2024
2024-06-09,(2x)Brush+(1x)Floss,daily,0,Week 1,June2024
2024-06-10,(2x)Brush+(1x)Floss,daily,1,Week 2,June2024
2024-06-11,(2x)Brush+(1x)Floss,daily,0,Week 2,June2024
2024-06-12,(2x)Brush+(1x)Floss,daily,0,Week 2,June2024
2024-06-13,(2x)Brush+(1x)Floss,daily,0,Week 2,June2024
2024-06-14,(2x)Brush+(1x)Floss,daily,0,Week 2,June2024
2024-06-15,(2x)Brush+(1x)Floss,daily,0,Week 2,June2024
2024-06-16,(2x)Brush+(1x)Floss,daily,0,Week 2,June2024
2024-06-03,Water (3L),daily,0,Week 1,June2024
2024-06-04,Water (3L),daily,0,Week 1,June2024
2024-06-05,Water (3L),daily,0,Week 1,June2024
2024-06-06,Water (3L),daily,0,Week 1,June2024
2024-06-07,Water (3L),daily,0,Week 1,June2024
2024-06-08,Water (3L),daily,0,Week 1,June2024
2024-06-09,Water (3L),daily,0,Week 1,June2024
2024-06-10,Water (3L),daily,0,Week 2,June2024
2024-06-11,Water (3L),daily,0,Week 2,June2024
2024-06-12,Water (3L),daily,0,Week 2,June2024
2024-06-13,Water (3L),daily,0,Week 2,June2024
2024-06-14,Water (3L),daily,0,Week 2,June2024
2024-06-15,Water (3L),daily,0,Week 2,June2024
2024-06-16,Water (3L),daily,0,Week 2,June2024
2024-06-03,7 hours sleep,daily,0,Week 1,June2024
2024-06-04,7 hours sleep,daily,1,Week 1,June2024
2024-06-05,7 hours sleep,daily,0,Week 1,June2024
2024-06-06,7 hours sleep,daily,1,Week 1,June2024
2024-06-07,7 hours sleep,daily,1,Week 1,June2024
2024-06-08,7 hours sleep,daily,1,Week 1,June2024
2024-06-09,7 hours sleep,daily,1,Week 1,June2024
2024-06-10,7 hours sleep,daily,1,Week 2,June2024
2024-06-11,7 hours sleep,daily,1,Week 2,June2024
2024-06-12,7 hours sleep,daily,0,Week 2,June2024
2024-06-13,7 hours sleep,daily,1,Week 2,June2024
2024-06-14,7 hours sleep,daily,0,Week 2,June2024
2024-06-15,7 hours sleep,daily,0,Week 2,June2024
2024-06-16,7 hours sleep,daily,0,Week 2,June2024
2024-06-03,Clean (~20 min),daily,0,Week 1,June2024
2024-06-04,Clean (~20 min),daily,0,Week 1,June2024
2024-06-05,Clean (~20 min),daily,0,Week 1,June2024
2024-06-06,Clean (~20 min),daily,0,Week 1,June2024
2024-06-07,Clean (~20 min),daily,0,Week 1,June2024
2024-06-08,Clean (~20 min),daily,1,Week 1,June2024
2024-06-09,Clean (~20 min),daily,1,Week 1,June2024
2024-06-10,Clean (~20 min),daily,1,Week 2,June2024
2024-06-11,Clean (~20 min),daily,0,Week 2,June2024
2024-06-12,Clean (~20 min),daily,0,Week 2,June2024
2024-06-13,Clean (~20 min),daily,0,Week 2,June2024
2024-06-14,Clean (~20 min),daily,0,Week 2,June2024
2024-06-15,Clean (~20 min),daily,0,Week 2,June2024
2024-06-16,Clean (~20 min),daily,0,Week 2,June2024
2024-06-03,Read (~20 min),daily,1,Week 1,June2024
2024-06-04,Read (~20 min),daily,1,Week 1,June2024
2024-06-05,Read (~20 min),daily,1,Week 1,June2024
2024-06-06,Read (~20 min),daily,0,Week 1,June2024
2024-06-07,Read (~20 min),daily,0,Week 1,June2024
2024-06-08,Read (~20 min),daily,0,Week 1,June2024
2024-06-09,Read (~20 min),daily,0,Week 1,June2024
2024-06-10,Read (~20 min),daily,1,Week 2,June2024
2024-06-11,Read (~20 min),daily,0,Week 2,June2024
2024-06-12,Read (~20 min),daily,0,Week 2,June2024
2024-06-13,Read (~20 min),daily,0,Week 2,June2024
2024-06-14,Read (~20 min),daily,0,Week 2,June2024
2024-06-15,Read (~20 min),daily,0,Week 2,June2024
2024-06-16,Read (~20 min),daily,0,Week 2,June2024
2024-06-03,Vitamins,daily,0,Week 1,June2024
2024-06-04,Vitamins,daily,0,Week 1,June2024
2024-06-05,Vitamins,daily,0,Week 1,June2024
2024-06-06,Vitamins,daily,0,Week 1,June2024
2024-06-07,Vitamins,daily,1,Week 1,June2024
2024-06-08,Vitamins,daily,1,Week 1,June2024
2024-06-09,Vitamins,daily,0,Week 1,June2024
2024-06-10,Vitamins,daily,1,Week 2,June2024
2024-06-11,Vitamins,daily,0,Week 2,June2024
2024-06-12,Vitamins,daily,0,Week 2,June2024
2024-06-13,Vitamins,daily,0,Week 2,June2024
2024-06-14,Vitamins,daily,0,Week 2,June2024
2024-06-15,Vitamins,daily,0,Week 2,June2024
2024-06-16,Vitamins,daily,0,Week 2,June2024
2024-06-03,Duolingo,daily,0,Week 1,June2024
2024-06-04,Duolingo,daily,0,Week 1,June2024
2024-06-05,Duolingo,daily,0,Week 1,June2024
2024-06-06,Duolingo,daily,0,Week 1,June2024
2024-06-07,Duolingo,daily,0,Week 1,June2024
2024-06-08,Duolingo,daily,0,Week 1,June2024
2024-06-09,Duolingo,daily,0,Week 1,June2024
2024-06-10,Duolingo,daily,0,Week 2,June2024
2024-06-11,Duolingo,daily,0,Week 2,June2024
2024-06-12,Duolingo,daily,0,Week 2,June2024
2024-06-13,Duolingo,daily,0,Week 2,June2024
2024-06-14,Duolingo,daily,0,Week 2,June2024
2024-06-15,Duolingo,daily,0,Week 2,June2024
2024-06-16,Duolingo,daily,0,Week 2,June2024
2024-06-17,Exercise,daily,0,Week 3,June2024
2024-06-18,Exercise,daily,0,Week 3,June2024
2024-06-19,Exercise,daily,0,Week 3,June2024
2024-06-20,Exercise,daily,0,Week 3,June2024
2024-06-21,Exercise,daily,0,Week 3,June2024
2024-06-22,Exercise,daily,0,Week 3,June2024
2024-06-23,Exercise,daily,0,Week 3,June2024
2024-06-24,Exercise,daily,0,Week 4,June2024
2024-06-25,Exercise,daily,1,Week 4,June2024
2024-06-26,Exercise,daily,0,Week 4,June2024
2024-06-27,Exercise,daily,0,Week 4,June2024
2024-06-28,Exercise,daily,0,Week 4,June2024
2024-06-29,Exercise,daily,0,Week 4,June2024
2024-06-30,Exercise,daily,0,Week 4,June2024
2024-06-17,Stretch/Yoga (>20min),daily,0,Week 3,June2024
2024-06-18,Stretch/Yoga (>20min),daily,0,Week 3,June2024
2024-06-19,Stretch/Yoga (>20min),daily,0,Week 3,June2024
2024-06-20,Stretch/Yoga (>20min),daily,0,Week 3,June2024
2024-06-21,Stretch/Yoga (>20min),daily,0,Week 3,June2024
2024-06-22,Stretch/Yoga (>20min),daily,0,Week 3,June2024
2024-06-23,Stretch/Yoga (>20min),daily,0,Week 3,June2024
2024-06-24,Stretch/Yoga (>20min),daily,0,Week 4,June2024
2024-06-25,Stretch/Yoga (>20min),daily,0,Week 4,June2024
2024-06-26,Stretch/Yoga (>20min),daily,0,Week 4,June2024
2024-06-27,Stretch/Yoga (>20min),daily,0,Week 4,June2024
2024-06-28,Stretch/Yoga (>20min),daily,0,Week 4,June2024
2024-06-29,Stretch/Yoga (>20min),daily,0,Week 4,June2024
2024-06-30,Stretch/Yoga (>20min),daily,0,Week 4,June2024
2024-06-17,Social Media (<limit),daily,0,Week 3,June2024
2024-06-18,Social Media (<limit),daily,0,Week 3,June2024
2024-06-19,Social Media (<limit),daily,0,Week 3,June2024
2024-06-20,Social Media (<limit),daily,0,Week 3,June2024
2024-06-21,Social Media (<limit),daily,0,Week 3,June2024
2024-06-22,Social Media (<limit),daily,0,Week 3,June2024
2024-06-23,Social Media (<limit),daily,0,Week 3,June2024
2024-06-24,Social Media (<limit),daily,1,Week 4,June2024
2024-06-25,Social Media (<limit),daily,1,Week 4,June2024
2024-06-26,Social Media (<limit),daily,1,Week 4,June2024
2024-06-27,Social Media (<limit),daily,1,Week 4,June2024
2024-06-28,Social Media (<limit),daily,1,Week 4,June2024
2024-06-29,Social Media (<limit),daily,0,Week 4,June2024
2024-06-30,Social Media (<limit),daily,0,Week 4,June2024
2024-06-17,Eat in,daily,0,Week 3,June2024
2024-06-18,Eat in,daily,0,Week 3,June2024
2024-06-19,Eat in,daily,0,Week 3,June2024
2024-06-20,Eat in,daily,0,Week 3,June2024
2024-06-21,Eat in,daily,0,Week 3,June2024
2024-06-22,Eat in,daily,0,Week 3,June2024
2024-06-23,Eat in,daily,0,Week 3,June2024
2024-06-24,Eat in,daily,0,Week 4,June2024
2024-06-25,Eat in,daily,0,Week 4,June2024
2024-06-26,Eat in,daily,0,Week 4,June2024
2024-06-27,Eat in,daily,0,Week 4,June2024
2024-06-28,Eat in,daily,0,Week 4,June2024
2024-06-29,Eat in,daily,1,Week 4,June2024
2024-06-30,Eat in,daily,1,Week 4,June2024
2024-06-17,Review Budget/Goals,daily,0,Week 3,June2024
2024-06-18,Review Budget/Goals,daily,0,Week 3,June2024
2024-06-19,Review Budget/Goals,daily,0,Week 3,June2024
2024-06-20,Review Budget/Goals,daily,0,Week 3,June2024
2024-06-21,Review Budget/Goals,daily,0,Week 3,June2024
2024-06-22,Review Budget/Goals,daily,0,Week 3,June2024
2024-06-23,Review Budget/Goals,daily,0,Week 3,June2024
2024-06-24,Review Budget/Goals,daily,0,Week 4,June2024
2024-06-25,Review Budget/Goals,daily,0,Week 4,June2024
2024-06-26,Review Budget/Goals,daily,0,Week 4,June2024
2024-06-27,Review Budget/Goals,daily,0,Week 4,June2024
2024-06-28,Review Budget/Goals,daily,0,Week 4,June2024
2024-06-29,Review Budget/Goals,daily,1,Week 4,June2024
2024-06-30,Review Budget/Goals,daily,0,Week 4,June2024
2024-06-17,(2x)Brush+(1x)Floss,daily,0,Week 3,June2024
2024-06-18,(2x)Brush+(1x)Floss,daily,0,Week 3,June2024
2024-06-19,(2x)Brush+(1x)Floss,daily,0,Week 3,June2024
2024-06-20,(2x)Brush+(1x)Floss,daily,0,Week 3,June2024
2024-06-21,(2x)Brush+(1x)Floss,daily,0,Week 3,June2024
2024-06-22,(2x)Brush+(1x)Floss,daily,0,Week 3,June2024
2024-06-23,(2x)Brush+(1x)Floss,daily,0,Week 3,June2024
2024-06-24,(2x)Brush+(1x)Floss,daily,0,Week 4,June2024
2024-06-25,(2x)Brush+(1x)Floss,daily,0,Week 4,June2024
2024-06-26,(2x)Brush+(1x)Floss,daily,0,Week 4,June2024
2024-06-27,(2x)Brush+(1x)Floss,daily,0,Week 4,June2024
2024-06-28,(2x)Brush+(1x)Floss,daily,0,Week 4,June2024
2024-06-29,(2x)Brush+(1x)Floss,daily,0,Week 4,June2024
2024-06-30,(2x)Brush+(1x)Floss,daily,0,Week 4,June2024
2024-06-17,Water (3L),daily,0,Week 3,June2024
2024-06-18,Water (3L),daily,0,Week 3,June2024
2024-06-19,Water (3L),daily,0,Week 3,June2024
2024-06-20,Water (3L),daily,0,Week 3,June2024
2024-06-21,Water (3L),daily,0,Week 3,June2024
2024-06-22,Water (3L),daily,0,Week 3,June2024
2024-06-23,Water (3L),daily,0,Week 3,June2024
2024-06-24,Water (3L),daily,0,Week 4,June2024
2024-06-25,Water (3L),daily,0,Week 4,June2024
2024-06-26,Water (3L),daily,0,Week 4,June2024
2024-06-27,Water (3L),daily,0,Week 4,June2024
2024-06-28,Water (3L),daily,0,Week 4,June2024
2024-06-29,Water (3L),daily,0,Week 4,June2024
2024-06-30,Water (3L),daily,0,Week 4,June2024
2024-06-17,7 hours sleep,daily,1,Week 3,June2024
2024-06-18,7 hours sleep,daily,0,Week 3,June2024
2024-06-19,7 hours sleep,daily,0,Week 3,June2024
2024-06-20,7 hours sleep,daily,0,Week 3,June2024
2024-06-21,7 hours sleep,daily,0,Week 3,June2024
2024-06-22,7 hours sleep,daily,0,Week 3,June2024
2024-06-23,7 hours sleep,daily,1,Week 3,June2024
2024-06-24,7 hours sleep,daily,0,Week 4,June2024
2024-06-25,7 hours sleep,daily,0,Week 4,June2024
2024-06-26,7 hours sleep,daily,0,Week 4,June2024
2024-06-27,7 hours sleep,daily,0,Week 4,June2024
2024-06-28,7 hours sleep,daily,0,Week 4,June2024
2024-06-29,7 hours sleep,daily,1,Week 4,June2024
2024-06-30,7 hours sleep,daily,0,Week 4,June2024
2024-06-17,Clean (~20 min),daily,0,Week 3,June2024
2024-06-18,Clean (~20 min),daily,0,Week 3,June2024
2024-06-19,Clean (~20 min),daily,0,Week 3,June2024
2024-06-20,Clean (~20 min),daily,0,Week 3,June2024
2024-06-21,Clean (~20 min),daily,0,Week 3,June2024
2024-06-22,Clean (~20 min),daily,0,Week 3,June2024
2024-06-23,Clean (~20 min),daily,0,Week 3,June2024
2024-06-24,Clean (~20 min),daily,1,Week 4,June2024
2024-06-25,Clean (~20 min),daily,0,Week 4,June2024
2024-06-26,Clean (~20 min),daily,0,Week 4,June2024
2024-06-27,Clean (~20 min),daily,0,Week 4,June2024
2024-06-28,Clean (~20 min),daily,1,Week 4,June2024
2024-06-29,Clean (~20 min),daily,0,Week 4,June2024
2024-06-30,Clean (~20 min),daily,1,Week 4,June2024
2024-06-17,Read (~20 min),daily,0,Week 3,June2024
2024-06-18,Read (~20 min),daily,0,Week 3,June2024
2024-06-19,Read (~20 min),daily,0,Week 3,June2024
2024-06-20,Read (~20 min),daily,0,Week 3,June2024
2024-06-21,Read (~20 min),daily,0,Week 3,June2024
2024-06-22,Read (~20 min),daily,0,Week 3,June2024
2024-06-23,Read (~20 min),daily,0,Week 3,June2024
2024-06-24,Read (~20 min),daily,0,Week 4,June2024
2024-06-25,Read (~20 min),daily,0,Week 4,June2024
2024-06-26,Read (~20 min),daily,0,Week 4,June2024
2024-06-27,Read (~20 min),daily,0,Week 4,June2024
2024-06-28,Read (~20 min),daily,0,Week 4,June2024
2024-06-29,Read (~20 min),daily,0,Week 4,June2024
2024-06-30,Read (~20 min),daily,1,Week 4,June2024
2024-06-17,Vitamins,daily,0,Week 3,June2024
2024-06-18,Vitamins,daily,0,Week 3,June2024
2024-06-19,Vitamins,daily,0,Week 3,June2024
2024-06-20,Vitamins,daily,0,Week 3,June2024
2024-06-21,Vitamins,daily,0,Week 3,June2024
2024-06-22,Vitamins,daily,0,Week 3,June2024
2024-06-23,Vitamins,daily,0,Week 3,June2024
2024-06-24,Vitamins,daily,0,Week 4,June2024
2024-06-25,Vitamins,daily,0,Week 4,June2024
2024-06-26,Vitamins,daily,0,Week 4,June2024
2024-06-27,Vitamins,daily,0,Week 4,June2024
2024-06-28,Vitamins,daily,0,Week 4,June2024
2024-06-29,Vitamins,daily,0,Week 4,June2024
2024-06-30,Vitamins,daily,1,Week 4,June2024
2024-06-17,Duolingo,daily,0,Week 3,June2024
2024-06-18,Duolingo,daily,0,Week 3,June2024
2024-06-19,Duolingo,daily,0,Week 3,June2024
2024-06-20,Duolingo,daily,0,Week 3,June2024
2024-06-21,Duolingo,daily,0,Week 3,June2024
2024-06-22,Duolingo,daily,0,Week 3,June2024
2024-06-23,Duolingo,daily,0,Week 3,June2024
2024-06-24,Duolingo,daily,0,Week 4,June2024
2024-06-25,Duolingo,daily,0,Week 4,June2024
2024-06-26,Duolingo,daily,0,Week 4,June2024
2024-06-27,Duolingo,daily,0,Week 4,June2024
2024-06-28,Duolingo,daily,0,Week 4,June2024
2024-06-29,Duolingo,daily,0,Week 4,June2024
2024-06-30,Duolingo,daily,0,Week 4,June2024
2024-06-17,Cleaning,weekly,0,Week 3,June2024
2024-06-24,Cleaning,weekly,1,Week 4,June2024
2024-06-17,Grocery Shop,weekly,0,Week 3,June2024
2024-06-24,Grocery Shop,weekly,1,Week 4,June2024
2024-06-17,Meal Prep,weekly,0,Week 3,June2024
2024-06-24,Meal Prep,weekly,0,Week 4,June2024
2024-06-17,Gym Bag,weekly,1,Week 3,June2024
2024-06-24,Gym Bag,weekly,1,Week 4,June2024
2024-06-17,Recycling,weekly,1,Week 3,June2024
2024-06-24,Recycling,weekly,1,Week 4,June2024
2024-06-17,Trash,weekly,0,Week 3,June2024
2024-06-24,Trash,weekly,1,Week 4,June2024
2024-06-17,Shave/Trim,weekly,1,Week 3,June2024
2024-06-24,Shave/Trim,weekly,1,Week 4,June2024
2024-06-17,Water Plants,weekly,0,Week 3,June2024
2024-06-24,Water Plants,weekly,0,Week 4,June2024
2024-06-17,Weekend Exercise,weekly,0,Week 3,June2024
2024-06-24,Weekend Exercise,weekly,0,Week 4,June2024
2024-06-01,Wash Sheets,monthly,0,,June2024
2024-06-01,Haircut,monthly,0,,June2024
2024-06-01,Savings Deposit,monthly,1,,June2024
2024-06-01,Loan Payment,monthly,1,,June2024
2024-06-01,Wash mats,monthly,0,,June2024
2024-07-01,Exercise,daily,1,Week 1,July2024
2024-07-02,Exercise,daily,1,Week 1,July2024
2024-07-03,Exercise,daily,1,Week 1,July2024
2024-07-04,Exercise,daily,1,Week 1,July2024
2024-07-05,Exercise,daily,1,Week 1,July2024
2024-07-06,Exercise,daily,0,Week 1,July2024
2024-07-07,Exercise,daily,0,Week 1,July2024
2024-07-08,Exercise,daily,1,Week 2,July2024
2024-07-09,Exercise,daily,1,Week 2,July2024
2024-07-10,Exercise,daily,1,Week 2,July2024
2024-07-11,Exercise,daily,0,Week 2,July2024
2024-07-12,Exercise,daily,0,Week 2,July2024
2024-07-13,Exercise,daily,1,Week 2,July2024
2024-07-14,Exercise,daily,0,Week 2,July2024
2024-07-01,Stretch/Yoga (>20min),daily,1,Week 1,July2024
2024-07-02,Stretch/Yoga (>20min),daily,1,Week 1,July2024
2024-07-03,Stretch/Yoga (>20min),daily,1,Week 1,July2024
2024-07-04,Stretch/Yoga (>20min),daily,0,Week 1,July2024
2024-07-05,Stretch/Yoga (>20min),daily,0,Week 1,July2024
2024-07-06,Stretch/Yoga (>20min),daily,0,Week 1,July2024
2024-07-07,Stretch/Yoga (>20min),daily,0,Week 1,July2024
2024-07-08,Stretch/Yoga (>20min),daily,1,Week 2,July2024
2024-07-09,Stretch/Yoga (>20min),daily,0,Week 2,July2024
2024-07-10,Stretch/Yoga (>20min),daily,0,Week 2,July2024
2024-07-11,Stretch/Yoga (>20min),daily,0,Week 2,July2024
2024-07-12,Stretch/Yoga (>20min),daily,0,Week 2,July2024
2024-07-13,Stretch/Yoga (>20min),daily,0,Week 2,July2024
2024-07-14,Stretch/Yoga (>20min),daily,0,Week 2,July2024
2024-07-01,Social Media (<limit),daily,1,Week 1,July2024
2024-07-02,Social Media (<limit),daily,1,Week 1,July2024
2024-07-03,Social Media (<limit),daily,1,Week 1,July2024
2024-07-04,Social Media (<limit),daily,1,Week 1,July2024
2024-07-05,Social Media (<limit),daily,1,Week 1,July2024
